SessionID,Severity,Code,Name,Description,ParentFile,Line,Column,Code Unit Database,Code Unit Schema,Code Unit Package,Code Unit Name,Code Unit Id,Code Unit,Code Unit Size
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-PRF-0008,LOOP usage review,PERFORMANCE REVIEW - LOOP USAGE,14_csv_export_scripts.sql,204,5,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,60,0,N/A,public,N/A,idx_loan_applications_product,public.idx_loan_applications_product,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,210,76,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,59,0,N/A,public,N/A,idx_loan_applications_customer,public.idx_loan_applications_customer,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,55,0,N/A,public,N/A,idx_employees_active,public.idx_employees_active,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,54,0,N/A,public,N/A,idx_employees_manager,public.idx_employees_manager,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'ForQueryBody' NODE,14_csv_export_scripts.sql,199,9,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,53,0,N/A,public,N/A,idx_employees_branch,public.idx_employees_branch,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,52,0,N/A,public,N/A,idx_employees_number,public.idx_employees_number,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,196,71,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,49,0,N/A,public,N/A,idx_states_country,public.idx_states_country,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,196,35,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,48,0,N/A,public,N/A,idx_cities_state,public.idx_cities_state,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-PRF-0008,LOOP usage review,PERFORMANCE REVIEW - LOOP USAGE,14_csv_export_scripts.sql,185,5,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,47,0,N/A,public,N/A,idx_customer_addresses_customer,public.idx_customer_addresses_customer,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,191,79,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,46,0,N/A,public,N/A,idx_branches_city,public.idx_branches_city,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,45,0,N/A,public,N/A,idx_branches_code,public.idx_branches_code,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'ForQueryBody' NODE,14_csv_export_scripts.sql,180,9,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,42,0,N/A,public,N/A,idx_gl_transaction_details_gl_txn,public.idx_gl_transaction_details_gl_txn,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,41,0,N/A,public,N/A,idx_gl_transaction_details_gl_account,public.idx_gl_transaction_details_gl_account,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,177,74,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,40,0,N/A,public,N/A,idx_gl_transactions_status,public.idx_gl_transactions_status,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,177,35,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,39,0,N/A,public,N/A,idx_gl_transactions_date,public.idx_gl_transactions_date,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-PRF-0008,LOOP usage review,PERFORMANCE REVIEW - LOOP USAGE,14_csv_export_scripts.sql,166,5,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,36,0,N/A,public,N/A,idx_gl_accounts_parent,public.idx_gl_accounts_parent,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,172,76,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,35,0,N/A,public,N/A,idx_gl_accounts_type,public.idx_gl_accounts_type,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,34,0,N/A,public,N/A,idx_gl_accounts_code,public.idx_gl_accounts_code,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'ForQueryBody' NODE,14_csv_export_scripts.sql,161,9,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,31,0,N/A,public,N/A,idx_transactions_counterparty,public.idx_transactions_counterparty,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,30,0,N/A,public,N/A,idx_transactions_channel,public.idx_transactions_channel,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,158,71,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,29,0,N/A,public,N/A,idx_transactions_type_status,public.idx_transactions_type_status,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,158,35,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,28,0,N/A,public,N/A,idx_transactions_reference,public.idx_transactions_reference,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-PRF-0008,LOOP usage review,PERFORMANCE REVIEW - LOOP USAGE,14_csv_export_scripts.sql,147,5,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,27,0,N/A,public,N/A,idx_transactions_date_amount,public.idx_transactions_date_amount,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,153,78,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,26,0,N/A,public,N/A,idx_transactions_account_id_date,public.idx_transactions_account_id_date,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,23,0,N/A,public,N/A,idx_accounts_currency,public.idx_accounts_currency,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'ForQueryBody' NODE,14_csv_export_scripts.sql,142,9,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,22,0,N/A,public,N/A,idx_accounts_balance,public.idx_accounts_balance,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,139,73,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,21,0,N/A,public,N/A,idx_accounts_opening_date,public.idx_accounts_opening_date,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,139,35,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,20,0,N/A,public,N/A,idx_accounts_status_type,public.idx_accounts_status_type,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-PRF-0008,LOOP usage review,PERFORMANCE REVIEW - LOOP USAGE,14_csv_export_scripts.sql,128,5,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,19,0,N/A,public,N/A,idx_accounts_branch_id,public.idx_accounts_branch_id,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,134,80,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,18,0,N/A,public,N/A,idx_accounts_account_number,public.idx_accounts_account_number,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,17,0,N/A,public,N/A,idx_accounts_customer_id,public.idx_accounts_customer_id,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,14,0,N/A,public,N/A,idx_customers_kyc_status,public.idx_customers_kyc_status,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'ForQueryBody' NODE,14_csv_export_scripts.sql,123,9,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,13,0,N/A,public,N/A,idx_customers_created_date,public.idx_customers_created_date,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,120,75,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,12,0,N/A,public,N/A,idx_customers_status_type,public.idx_customers_status_type,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,120,35,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,11,0,N/A,public,N/A,idx_customers_ssn_hash,public.idx_customers_ssn_hash,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-PRF-0008,LOOP usage review,PERFORMANCE REVIEW - LOOP USAGE,14_csv_export_scripts.sql,109,5,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,10,0,N/A,public,N/A,idx_customers_email,public.idx_customers_email,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,115,81,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,9,0,N/A,public,N/A,idx_customers_customer_number,public.idx_customers_customer_number,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-PG0006,Set search path with multiple schemas is not supported in Snowflake.,SET SEARCH PATH WITH MULTIPLE SCHEMAS IS NOT SUPPORTED IN SNOWFLAKE,10_indexes_constraints.sql,5,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
85141c89-454c-4332-ac2a-5a045f33db04,Critical,SSC-EWI-0001,Error parsing the source code,UNRECOGNIZED TOKEN ON LINE '4' COLUMN '1' OF THE SOURCE CODE STARTING AT '\'. EXPECTED 'STATEMENT' GRAMMAR.,10_indexes_constraints.sql,4,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'ForQueryBody' NODE,14_csv_export_scripts.sql,104,9,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,101,76,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,101,35,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-PRF-0008,LOOP usage review,PERFORMANCE REVIEW - LOOP USAGE,14_csv_export_scripts.sql,90,5,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,96,75,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'ForQueryBody' NODE,14_csv_export_scripts.sql,85,9,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,82,70,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,82,35,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-PRF-0008,LOOP usage review,PERFORMANCE REVIEW - LOOP USAGE,14_csv_export_scripts.sql,71,5,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,77,76,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'ForQueryBody' NODE,14_csv_export_scripts.sql,66,9,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,63,71,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,63,35,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-PRF-0008,LOOP usage review,PERFORMANCE REVIEW - LOOP USAGE,14_csv_export_scripts.sql,52,5,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,58,78,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'ForQueryBody' NODE,14_csv_export_scripts.sql,47,9,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,44,73,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,44,35,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-PRF-0008,LOOP usage review,PERFORMANCE REVIEW - LOOP USAGE,14_csv_export_scripts.sql,32,5,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,39,75,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'ForQueryBody' NODE,14_csv_export_scripts.sql,27,9,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,24,67,N/A,core,N/A,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),CREATE FUNCTION,S
