PartitionKey,FileName,Caller_CodeUnit,Caller_CodeUnit_Database,Caller_CodeUnit_Schema,Caller_CodeUnit_Name,Caller_CodeUnit_FullName,Referenced_Element_Type,Referenced_Element_Database,Referenced_Element_Schema,Referenced_Element_Name,Referenced_Element_FullName,Line,Relation_Type
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_kyc_documents_expiry,public.idx_kyc_documents_expiry,CREATE TABLE,N/A,compliance,kyc_documents,compliance.kyc_documents,180,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_sanctions_screening_entity,public.idx_sanctions_screening_entity,CREATE TABLE,N/A,compliance,sanctions_screening,compliance.sanctions_screening,183,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_sanctions_screening_date,public.idx_sanctions_screening_date,CREATE TABLE,N/A,compliance,sanctions_screening,compliance.sanctions_screening,184,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_sanctions_screening_match,public.idx_sanctions_screening_match,CREATE TABLE,N/A,compliance,sanctions_screening,compliance.sanctions_screening,185,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_sanctions_screening_status,public.idx_sanctions_screening_status,CREATE TABLE,N/A,compliance,sanctions_screening,compliance.sanctions_screening,186,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_sanctions_entries_list,public.idx_sanctions_entries_list,CREATE TABLE,N/A,compliance,sanctions_entries,compliance.sanctions_entries,189,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_sanctions_entries_name,public.idx_sanctions_entries_name,CREATE TABLE,N/A,compliance,sanctions_entries,compliance.sanctions_entries,190,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_sanctions_entries_type,public.idx_sanctions_entries_type,CREATE TABLE,N/A,compliance,sanctions_entries,compliance.sanctions_entries,191,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_sanctions_entries_active,public.idx_sanctions_entries_active,CREATE TABLE,N/A,compliance,sanctions_entries,compliance.sanctions_entries,192,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_compliance_monitoring_requirement,public.idx_compliance_monitoring_requirement,CREATE TABLE,N/A,compliance,compliance_monitoring,compliance.compliance_monitoring,195,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_compliance_monitoring_entity,public.idx_compliance_monitoring_entity,CREATE TABLE,N/A,compliance,compliance_monitoring,compliance.compliance_monitoring,196,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_compliance_monitoring_date,public.idx_compliance_monitoring_date,CREATE TABLE,N/A,compliance,compliance_monitoring,compliance.compliance_monitoring,197,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_compliance_monitoring_status,public.idx_compliance_monitoring_status,CREATE TABLE,N/A,compliance,compliance_monitoring,compliance.compliance_monitoring,198,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_wire_transfers_customer,public.idx_wire_transfers_customer,CREATE TABLE,N/A,payment,wire_transfers,payment.wire_transfers,202,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_wire_transfers_account,public.idx_wire_transfers_account,CREATE TABLE,N/A,payment,wire_transfers,payment.wire_transfers,203,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_wire_transfers_date,public.idx_wire_transfers_date,CREATE TABLE,N/A,payment,wire_transfers,payment.wire_transfers,204,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_wire_transfers_status,public.idx_wire_transfers_status,CREATE TABLE,N/A,payment,wire_transfers,payment.wire_transfers,205,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_wire_transfers_type,public.idx_wire_transfers_type,CREATE TABLE,N/A,payment,wire_transfers,payment.wire_transfers,206,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_wire_transfers_number,public.idx_wire_transfers_number,CREATE TABLE,N/A,payment,wire_transfers,payment.wire_transfers,207,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_ach_transactions_customer,public.idx_ach_transactions_customer,CREATE TABLE,N/A,payment,ach_transactions,payment.ach_transactions,210,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_ach_transactions_account,public.idx_ach_transactions_account,CREATE TABLE,N/A,payment,ach_transactions,payment.ach_transactions,211,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_ach_transactions_date,public.idx_ach_transactions_date,CREATE TABLE,N/A,payment,ach_transactions,payment.ach_transactions,212,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_ach_transactions_status,public.idx_ach_transactions_status,CREATE TABLE,N/A,payment,ach_transactions,payment.ach_transactions,213,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_ach_transactions_type,public.idx_ach_transactions_type,CREATE TABLE,N/A,payment,ach_transactions,payment.ach_transactions,214,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_payment_instructions_customer,public.idx_payment_instructions_customer,CREATE TABLE,N/A,payment,payment_instructions,payment.payment_instructions,217,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_payment_instructions_account,public.idx_payment_instructions_account,CREATE TABLE,N/A,payment,payment_instructions,payment.payment_instructions,218,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_payment_instructions_date,public.idx_payment_instructions_date,CREATE TABLE,N/A,payment,payment_instructions,payment.payment_instructions,219,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_payment_instructions_status,public.idx_payment_instructions_status,CREATE TABLE,N/A,payment,payment_instructions,payment.payment_instructions,220,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_cards_customer,public.idx_cards_customer,CREATE TABLE,N/A,cards,cards,cards.cards,224,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_cards_account,public.idx_cards_account,CREATE TABLE,N/A,cards,cards,cards.cards,225,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_cards_number_hash,public.idx_cards_number_hash,CREATE TABLE,N/A,cards,cards,cards.cards,226,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_cards_status,public.idx_cards_status,CREATE TABLE,N/A,cards,cards,cards.cards,227,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_cards_expiry,public.idx_cards_expiry,CREATE TABLE,N/A,cards,cards,cards.cards,228,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_cards_type,public.idx_cards_type,CREATE TABLE,N/A,cards,cards,cards.cards,229,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_card_transactions_card,public.idx_card_transactions_card,CREATE TABLE,N/A,cards,card_transactions,cards.card_transactions,232,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_card_transactions_date,public.idx_card_transactions_date,CREATE TABLE,N/A,cards,card_transactions,cards.card_transactions,233,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_card_transactions_merchant,public.idx_card_transactions_merchant,CREATE TABLE,N/A,cards,card_transactions,cards.card_transactions,234,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_card_transactions_type,public.idx_card_transactions_type,CREATE TABLE,N/A,cards,card_transactions,cards.card_transactions,235,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_card_transactions_auth,public.idx_card_transactions_auth,CREATE TABLE,N/A,cards,card_transactions,cards.card_transactions,236,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_card_rewards_card,public.idx_card_rewards_card,CREATE TABLE,N/A,cards,card_rewards,cards.card_rewards,239,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_card_rewards_transaction,public.idx_card_rewards_transaction,CREATE TABLE,N/A,cards,card_rewards,cards.card_rewards,240,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_card_rewards_posting,public.idx_card_rewards_posting,CREATE TABLE,N/A,cards,card_rewards,cards.card_rewards,241,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_card_rewards_redeemed,public.idx_card_rewards_redeemed,CREATE TABLE,N/A,cards,card_rewards,cards.card_rewards,242,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_customer_analytics_customer,public.idx_customer_analytics_customer,CREATE TABLE,N/A,analytics,customer_analytics,analytics.customer_analytics,246,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_customer_analytics_date,public.idx_customer_analytics_date,CREATE TABLE,N/A,analytics,customer_analytics,analytics.customer_analytics,247,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_customer_analytics_segment,public.idx_customer_analytics_segment,CREATE TABLE,N/A,analytics,customer_analytics,analytics.customer_analytics,248,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_customer_analytics_tier,public.idx_customer_analytics_tier,CREATE TABLE,N/A,analytics,customer_analytics,analytics.customer_analytics,249,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_product_performance_product,public.idx_product_performance_product,CREATE TABLE,N/A,analytics,product_performance,analytics.product_performance,252,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_product_performance_date,public.idx_product_performance_date,CREATE TABLE,N/A,analytics,product_performance,analytics.product_performance,253,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_kpi_values_kpi,public.idx_kpi_values_kpi,CREATE TABLE,N/A,analytics,kpi_values,analytics.kpi_values,256,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_kpi_values_date,public.idx_kpi_values_date,CREATE TABLE,N/A,analytics,kpi_values,analytics.kpi_values,257,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_kpi_values_status,public.idx_kpi_values_status,CREATE TABLE,N/A,analytics,kpi_values,analytics.kpi_values,258,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_report_executions_report,public.idx_report_executions_report,CREATE TABLE,N/A,analytics,report_executions,analytics.report_executions,261,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_report_executions_date,public.idx_report_executions_date,CREATE TABLE,N/A,analytics,report_executions,analytics.report_executions,262,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_report_executions_status,public.idx_report_executions_status,CREATE TABLE,N/A,analytics,report_executions,analytics.report_executions,263,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_audit_trails_table_record,public.idx_audit_trails_table_record,CREATE TABLE,N/A,audit,audit_trails,audit.audit_trails,267,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_audit_trails_changed_by,public.idx_audit_trails_changed_by,CREATE TABLE,N/A,audit,audit_trails,audit.audit_trails,268,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_audit_trails_changed_at,public.idx_audit_trails_changed_at,CREATE TABLE,N/A,audit,audit_trails,audit.audit_trails,269,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_audit_trails_operation,public.idx_audit_trails_operation,CREATE TABLE,N/A,audit,audit_trails,audit.audit_trails,270,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_error_logs_occurred_at,public.idx_error_logs_occurred_at,CREATE TABLE,N/A,audit,error_logs,audit.error_logs,273,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_error_logs_severity,public.idx_error_logs_severity,CREATE TABLE,N/A,audit,error_logs,audit.error_logs,274,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_error_logs_module,public.idx_error_logs_module,CREATE TABLE,N/A,audit,error_logs,audit.error_logs,275,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_error_logs_user,public.idx_error_logs_user,CREATE TABLE,N/A,audit,error_logs,audit.error_logs,276,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_user_sessions_user,public.idx_user_sessions_user,CREATE TABLE,N/A,audit,user_sessions,audit.user_sessions,279,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_user_sessions_login,public.idx_user_sessions_login,CREATE TABLE,N/A,audit,user_sessions,audit.user_sessions,280,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_user_sessions_active,public.idx_user_sessions_active,CREATE TABLE,N/A,audit,user_sessions,audit.user_sessions,281,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_system_parameters_name,public.idx_system_parameters_name,CREATE TABLE,N/A,core,system_parameters,core.system_parameters,284,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_system_parameters_category,public.idx_system_parameters_category,CREATE TABLE,N/A,core,system_parameters,core.system_parameters,285,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_business_calendar_date,public.idx_business_calendar_date,CREATE TABLE,N/A,core,business_calendar,core.business_calendar,288,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_business_calendar_business_day,public.idx_business_calendar_business_day,CREATE TABLE,N/A,core,business_calendar,core.business_calendar,289,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,ALTER TABLE,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,customer_addresses,core.customer_addresses,293,ALTER
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE TABLE,N/A,core,customer_addresses,core.customer_addresses,CREATE TABLE,N/A,core,customers,core.customers,295,FOREIGN KEY
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,ALTER TABLE,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,accounts,core.accounts,297,ALTER
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE TABLE,N/A,core,accounts,core.accounts,CREATE TABLE,N/A,core,customers,core.customers,299,FOREIGN KEY
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,ALTER TABLE,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,transactions,core.transactions,301,ALTER
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE TABLE,N/A,core,transactions,core.transactions,CREATE TABLE,N/A,core,accounts,core.accounts,303,FOREIGN KEY
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,ALTER TABLE,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,loans,loans,loans.loans,305,ALTER
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE TABLE,N/A,loans,loans,loans.loans,CREATE TABLE,N/A,core,customers,core.customers,307,FOREIGN KEY
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,ALTER TABLE,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,loans,loan_payments,loans.loan_payments,309,ALTER
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE TABLE,N/A,loans,loan_payments,loans.loan_payments,CREATE TABLE,N/A,loans,loans,loans.loans,311,FOREIGN KEY
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,ALTER TABLE,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,trading,portfolios,trading.portfolios,313,ALTER
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE TABLE,N/A,trading,portfolios,trading.portfolios,CREATE TABLE,N/A,core,customers,core.customers,315,FOREIGN KEY
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,ALTER TABLE,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,trading,holdings,trading.holdings,317,ALTER
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE TABLE,N/A,trading,holdings,trading.holdings,CREATE TABLE,N/A,trading,portfolios,trading.portfolios,319,FOREIGN KEY
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,ALTER TABLE,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,trading,orders,trading.orders,321,ALTER
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE TABLE,N/A,trading,orders,trading.orders,CREATE TABLE,N/A,trading,portfolios,trading.portfolios,323,FOREIGN KEY
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,ALTER TABLE,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,accounts,core.accounts,326,ALTER
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,ALTER TABLE,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,transactions,core.transactions,330,ALTER
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,ALTER TABLE,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,loans,loans,loans.loans,334,ALTER
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,ALTER TABLE,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,loans,loan_payments,loans.loan_payments,338,ALTER
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,ALTER TABLE,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,trading,holdings,trading.holdings,342,ALTER
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,ALTER TABLE,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,trading,orders,trading.orders,346,ALTER
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,ALTER TABLE,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,risk,risk_measurements,risk.risk_measurements,350,ALTER
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,ALTER TABLE,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,customers,core.customers,355,ALTER
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,ALTER TABLE,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,branches,core.branches,359,ALTER
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,ALTER TABLE,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,loans,loan_applications,loans.loan_applications,363,ALTER
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,ALTER TABLE,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,trading,securities,trading.securities,367,ALTER
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,ALTER TABLE,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,payment,wire_transfers,payment.wire_transfers,371,ALTER
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_accounts_active_balance,public.idx_accounts_active_balance,CREATE TABLE,N/A,core,accounts,core.accounts,377,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_transactions_recent_large,public.idx_transactions_recent_large,CREATE TABLE,N/A,core,transactions,core.transactions,381,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_loans_delinquent,public.idx_loans_delinquent,CREATE TABLE,N/A,loans,loans,loans.loans,385,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_aml_alerts_open_high_priority,public.idx_aml_alerts_open_high_priority,CREATE TABLE,N/A,compliance,aml_alerts,compliance.aml_alerts,389,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_orders_pending_recent,public.idx_orders_pending_recent,CREATE TABLE,N/A,trading,orders,trading.orders,393,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_transactions_customer_date_amount,public.idx_transactions_customer_date_amount,CREATE TABLE,N/A,core,transactions,core.transactions,398,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_loans_customer_status_balance,public.idx_loans_customer_status_balance,CREATE TABLE,N/A,loans,loans,loans.loans,401,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_holdings_portfolio_value,public.idx_holdings_portfolio_value,CREATE TABLE,N/A,trading,holdings,trading.holdings,404,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_risk_measurements_entity_date_factor,public.idx_risk_measurements_entity_date_factor,CREATE TABLE,N/A,risk,risk_measurements,risk.risk_measurements,407,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_customers_full_name,public.idx_customers_full_name,CREATE TABLE,N/A,core,customers,core.customers,411,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_transactions_month_year,public.idx_transactions_month_year,CREATE TABLE,N/A,core,transactions,core.transactions,414,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_aml_alerts_description_gin,public.idx_aml_alerts_description_gin,CREATE TABLE,N/A,compliance,aml_alerts,compliance.aml_alerts,418,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE INDEX,N/A,public,idx_sanctions_entries_name_gin,public.idx_sanctions_entries_name_gin,CREATE TABLE,N/A,compliance,sanctions_entries,compliance.sanctions_entries,421,INDEX
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE FUNCTION,N/A,audit,audit_trigger_function,audit.audit_trigger_function,CREATE TABLE,N/A,audit,audit_trails,audit.audit_trails,428,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE FUNCTION,N/A,audit,audit_trigger_function,audit.audit_trigger_function,CREATE TABLE,N/A,audit,audit_trails,audit.audit_trails,432,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE FUNCTION,N/A,audit,audit_trigger_function,audit.audit_trigger_function,CREATE TABLE,N/A,audit,audit_trails,audit.audit_trails,436,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE TRIGGER,N/A,public,audit_customers_trigger,public.audit_customers_trigger,CREATE FUNCTION,N/A,audit,audit_trigger_function,audit.audit_trigger_function,447,SQL STATEMENT
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE TRIGGER,N/A,public,audit_accounts_trigger,public.audit_accounts_trigger,CREATE FUNCTION,N/A,audit,audit_trigger_function,audit.audit_trigger_function,451,SQL STATEMENT
85141c89-454c-4332-ac2a-5a045f33db04,10_indexes_constraints.sql,CREATE TRIGGER,N/A,public,audit_transactions_trigger,public.audit_transactions_trigger,CREATE FUNCTION,N/A,audit,audit_trigger_function,audit.audit_trigger_function,455,SQL STATEMENT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,countries,core.countries,9,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,states,core.states,22,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,cities,core.cities,34,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,currencies,core.currencies,50,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,exchange_rates,core.exchange_rates,63,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,customer_types,core.customer_types,73,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,customer_status,core.customer_status,81,INSERT
