PartitionKey,FileType,Category,CodeUnit,CodeUnitId,FileName,LineNumber,LinesOfCode,EWI Count,FDM Count,PRF Count,HighestEWISeverity,UDFsUsed,EWI,FDM,PRF,ConversionStatus,LoCConversionPercentage,Deployment Order
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_customer_analytics_customer,10_indexes_constraints.sql,244,3,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,3
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_card_rewards_redeemed,10_indexes_constraints.sql,242,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,8
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_card_rewards_posting,10_indexes_constraints.sql,241,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,8
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_card_rewards_transaction,10_indexes_constraints.sql,240,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,8
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_card_rewards_card,10_indexes_constraints.sql,238,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,8
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_card_transactions_auth,10_indexes_constraints.sql,236,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_card_transactions_type,10_indexes_constraints.sql,235,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_card_transactions_merchant,10_indexes_constraints.sql,234,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_card_transactions_date,10_indexes_constraints.sql,233,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_card_transactions_card,10_indexes_constraints.sql,231,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_cards_type,10_indexes_constraints.sql,229,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_cards_expiry,10_indexes_constraints.sql,228,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_cards_status,10_indexes_constraints.sql,227,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_cards_number_hash,10_indexes_constraints.sql,226,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_cards_account,10_indexes_constraints.sql,225,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_cards_customer,10_indexes_constraints.sql,222,3,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_payment_instructions_status,10_indexes_constraints.sql,220,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_payment_instructions_date,10_indexes_constraints.sql,219,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_payment_instructions_account,10_indexes_constraints.sql,218,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_payment_instructions_customer,10_indexes_constraints.sql,216,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_ach_transactions_type,10_indexes_constraints.sql,214,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_ach_transactions_status,10_indexes_constraints.sql,213,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_ach_transactions_date,10_indexes_constraints.sql,212,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_ach_transactions_account,10_indexes_constraints.sql,211,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_ach_transactions_customer,10_indexes_constraints.sql,209,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_wire_transfers_number,10_indexes_constraints.sql,207,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_wire_transfers_type,10_indexes_constraints.sql,206,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_wire_transfers_status,10_indexes_constraints.sql,205,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_wire_transfers_date,10_indexes_constraints.sql,204,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_wire_transfers_account,10_indexes_constraints.sql,203,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_wire_transfers_customer,10_indexes_constraints.sql,200,3,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_compliance_monitoring_status,10_indexes_constraints.sql,198,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_compliance_monitoring_date,10_indexes_constraints.sql,197,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_compliance_monitoring_entity,10_indexes_constraints.sql,196,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_compliance_monitoring_requirement,10_indexes_constraints.sql,194,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_sanctions_entries_active,10_indexes_constraints.sql,192,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,4
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_sanctions_entries_type,10_indexes_constraints.sql,191,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,4
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_sanctions_entries_name,10_indexes_constraints.sql,190,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,4
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_sanctions_entries_list,10_indexes_constraints.sql,188,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,4
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_sanctions_screening_status,10_indexes_constraints.sql,186,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_sanctions_screening_match,10_indexes_constraints.sql,185,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_sanctions_screening_date,10_indexes_constraints.sql,184,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_sanctions_screening_entity,10_indexes_constraints.sql,182,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_kyc_documents_expiry,10_indexes_constraints.sql,180,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_kyc_documents_status,10_indexes_constraints.sql,179,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_kyc_documents_type,10_indexes_constraints.sql,178,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_kyc_documents_customer,10_indexes_constraints.sql,176,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_aml_alerts_assigned,10_indexes_constraints.sql,174,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_aml_alerts_date,10_indexes_constraints.sql,173,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_aml_alerts_status,10_indexes_constraints.sql,172,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_aml_alerts_type_priority,10_indexes_constraints.sql,171,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_aml_alerts_transaction,10_indexes_constraints.sql,170,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_aml_alerts_account,10_indexes_constraints.sql,169,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_aml_alerts_customer,10_indexes_constraints.sql,166,3,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_stress_test_results_date,10_indexes_constraints.sql,164,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_stress_test_results_portfolio,10_indexes_constraints.sql,163,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_stress_test_results_scenario,10_indexes_constraints.sql,161,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_credit_ratings_active,10_indexes_constraints.sql,159,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_credit_ratings_date,10_indexes_constraints.sql,158,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_credit_ratings_agency,10_indexes_constraints.sql,157,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_credit_ratings_entity,10_indexes_constraints.sql,155,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_risk_limit_breaches_severity,10_indexes_constraints.sql,153,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,8
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_risk_limit_breaches_status,10_indexes_constraints.sql,152,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,8
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_risk_limit_breaches_date,10_indexes_constraints.sql,151,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,8
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_risk_limit_breaches_limit,10_indexes_constraints.sql,149,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,8
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_risk_limits_active,10_indexes_constraints.sql,147,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_risk_limits_factor,10_indexes_constraints.sql,146,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_risk_limits_entity,10_indexes_constraints.sql,144,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_risk_measurements_model,10_indexes_constraints.sql,142,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_risk_measurements_date,10_indexes_constraints.sql,141,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_risk_measurements_factor,10_indexes_constraints.sql,140,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_risk_measurements_entity,10_indexes_constraints.sql,137,3,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_order_executions_time,10_indexes_constraints.sql,135,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,8
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_order_executions_order,10_indexes_constraints.sql,133,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,8
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_trades_trader,10_indexes_constraints.sql,131,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,8
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_trades_settlement,10_indexes_constraints.sql,130,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,8
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_trades_date,10_indexes_constraints.sql,129,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,8
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_trades_security,10_indexes_constraints.sql,128,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,8
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_trades_portfolio,10_indexes_constraints.sql,126,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,8
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_orders_side_status,10_indexes_constraints.sql,124,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_orders_date,10_indexes_constraints.sql,123,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_orders_status,10_indexes_constraints.sql,122,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_orders_security,10_indexes_constraints.sql,121,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_orders_portfolio,10_indexes_constraints.sql,119,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_holdings_security,10_indexes_constraints.sql,117,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_holdings_portfolio,10_indexes_constraints.sql,116,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_holdings_portfolio_security,10_indexes_constraints.sql,114,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_portfolios_active,10_indexes_constraints.sql,112,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_portfolios_manager,10_indexes_constraints.sql,111,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_portfolios_account,10_indexes_constraints.sql,110,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_portfolios_customer,10_indexes_constraints.sql,108,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_real_time_quotes_timestamp,10_indexes_constraints.sql,106,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,4
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_real_time_quotes_security,10_indexes_constraints.sql,105,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,4
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_market_data_security_date,10_indexes_constraints.sql,103,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,4
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_securities_active,10_indexes_constraints.sql,101,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,3
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_securities_cusip,10_indexes_constraints.sql,100,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,3
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_securities_isin,10_indexes_constraints.sql,99,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,3
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_securities_type,10_indexes_constraints.sql,98,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,3
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_securities_symbol_exchange,10_indexes_constraints.sql,95,3,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,3
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_loan_collateral_status,10_indexes_constraints.sql,93,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,8
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_loan_collateral_type,10_indexes_constraints.sql,92,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,8
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_loan_collateral_loan,10_indexes_constraints.sql,90,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,8
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_credit_scores_latest,10_indexes_constraints.sql,88,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_credit_scores_date,10_indexes_constraints.sql,87,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_credit_scores_application,10_indexes_constraints.sql,86,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_credit_scores_customer,10_indexes_constraints.sql,84,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_loan_schedules_status,10_indexes_constraints.sql,82,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,8
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_loan_schedules_loan_due,10_indexes_constraints.sql,80,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,8
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_loan_payments_status,10_indexes_constraints.sql,78,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,8
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_loan_payments_date,10_indexes_constraints.sql,77,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,8
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_loan_payments_loan_id,10_indexes_constraints.sql,75,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,8
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_loans_officer,10_indexes_constraints.sql,73,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_loans_maturity,10_indexes_constraints.sql,72,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_loans_next_payment,10_indexes_constraints.sql,71,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_loans_delinquency,10_indexes_constraints.sql,70,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_loans_status,10_indexes_constraints.sql,69,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_loans_product_id,10_indexes_constraints.sql,68,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_loans_loan_number,10_indexes_constraints.sql,67,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_loans_customer_id,10_indexes_constraints.sql,65,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_loan_applications_number,10_indexes_constraints.sql,63,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_loan_applications_status,10_indexes_constraints.sql,62,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
